24-06-13 12:50:08.636 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.ERP.ErpApplication for test class com.ERP.controllersTest.LeavesControllerTest 
24-06-13 12:50:14.001 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.ERP.ErpApplication for test class com.ERP.controllersTest.InvoiceControllerTest 
24-06-13 12:50:14.217 [main] INFO  o.s.b.d.r.RestartApplicationListener - Restart disabled due to context in which it is running 
24-06-13 12:50:14.280 [main] INFO  c.E.c.InvoiceControllerTest - Starting InvoiceControllerTest using Java 17.0.11 with PID 1332 (started by Raman in D:\RamansERP) 
24-06-13 12:50:14.280 [main] INFO  c.E.c.InvoiceControllerTest - No active profile set, falling back to 1 default profile: "default" 
24-06-13 12:50:15.042 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 37bf7187-5445-4046-a18d-704c78b02824

This generated password is for development use only. Your security configuration must be updated before running your application in production.
 
24-06-13 12:50:15.219 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@7f7f544a, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@70b0dc92, org.springframework.security.web.context.SecurityContextHolderFilter@c3c63c1, org.springframework.security.web.header.HeaderWriterFilter@73c1dda3, org.springframework.web.filter.CorsFilter@309d54ac, org.springframework.security.web.authentication.logout.LogoutFilter@7d0e43d6, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5e75cf7a, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6f12fca0, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@390978, org.springframework.security.web.access.ExceptionTranslationFilter@38213efa, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@70680f88] 
24-06-13 12:50:15.366 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet '' 
24-06-13 12:50:15.366 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet '' 
24-06-13 12:50:15.366 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms 
24-06-13 12:50:15.382 [main] INFO  c.E.c.InvoiceControllerTest - Started InvoiceControllerTest in 1.165 seconds (process running for 11.452) 
24-06-13 12:50:15.420 [main] INFO  c.E.c.InvoiceControllerTest - Starting testUpdateInvoice 
24-06-13 12:50:15.451 [main] INFO  c.E.security.JwtAuthenticationFilter - Header: null 
24-06-13 12:50:15.451 [main] INFO  c.E.security.JwtAuthenticationFilter - Invalid Authorization header. 
24-06-13 12:50:15.520 [main] INFO  c.E.c.InvoiceControllerTest - testUpdateInvoice passed 
24-06-13 12:50:15.536 [main] INFO  c.E.c.InvoiceControllerTest - Starting getInvoiceTest 
24-06-13 12:50:15.551 [main] INFO  c.E.security.JwtAuthenticationFilter - Header: null 
24-06-13 12:50:15.551 [main] INFO  c.E.security.JwtAuthenticationFilter - Invalid Authorization header. 
24-06-13 12:50:15.551 [main] INFO  c.E.c.InvoiceControllerTest - getInvoiceTest passed 
24-06-13 12:50:15.567 [main] INFO  c.E.c.InvoiceControllerTest - Starting getAllInvoicesTest 
24-06-13 12:50:15.582 [main] INFO  c.E.security.JwtAuthenticationFilter - Header: null 
24-06-13 12:50:15.582 [main] INFO  c.E.security.JwtAuthenticationFilter - Invalid Authorization header. 
24-06-13 12:50:15.582 [main] INFO  c.E.c.InvoiceControllerTest - getAllInvoicesTest passed 
24-06-13 12:50:15.605 [main] INFO  c.E.c.InvoiceControllerTest - Starting testDeleteInvoice 
24-06-13 12:50:15.605 [main] INFO  c.E.security.JwtAuthenticationFilter - Header: null 
24-06-13 12:50:15.605 [main] INFO  c.E.security.JwtAuthenticationFilter - Invalid Authorization header. 
24-06-13 12:50:15.605 [main] INFO  c.E.c.InvoiceControllerTest - testDeleteInvoice passed 
24-06-13 12:50:15.636 [main] INFO  c.E.c.InvoiceControllerTest - Starting testAddAllInvoices 
24-06-13 12:50:15.636 [main] INFO  c.E.security.JwtAuthenticationFilter - Header: null 
24-06-13 12:50:15.636 [main] INFO  c.E.security.JwtAuthenticationFilter - Invalid Authorization header. 
24-06-13 12:50:15.736 [main] INFO  c.E.c.InvoiceControllerTest - testAddAllInvoices passed 
24-06-13 12:50:15.767 [main] INFO  c.E.c.InvoiceControllerTest - Starting testCreateInvoice 
24-06-13 12:50:15.767 [main] INFO  c.E.security.JwtAuthenticationFilter - Header: null 
24-06-13 12:50:15.767 [main] INFO  c.E.security.JwtAuthenticationFilter - Invalid Authorization header. 
24-06-13 12:50:15.783 [main] INFO  c.E.c.InvoiceControllerTest - testCreateInvoice passed 
24-06-13 12:50:16.514 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.ERP.ErpApplication for test class com.ERP.controllersTest.DepartmentControllerTest 
24-06-13 12:50:16.529 [main] INFO  o.s.b.d.r.RestartApplicationListener - Restart disabled due to context in which it is running 
24-06-13 12:50:16.614 [main] INFO  c.E.c.DepartmentControllerTest - Starting DepartmentControllerTest using Java 17.0.11 with PID 1332 (started by Raman in D:\RamansERP) 
24-06-13 12:50:16.614 [main] INFO  c.E.c.DepartmentControllerTest - No active profile set, falling back to 1 default profile: "default" 
24-06-13 12:50:17.216 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 841b01e6-3cf8-4002-b09d-e9dd78eeced0

This generated password is for development use only. Your security configuration must be updated before running your application in production.
 
24-06-13 12:50:17.363 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@49a0fe14, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@11eb8842, org.springframework.security.web.context.SecurityContextHolderFilter@3393aa46, org.springframework.security.web.header.HeaderWriterFilter@7aecff85, org.springframework.web.filter.CorsFilter@4ed7db72, org.springframework.security.web.authentication.logout.LogoutFilter@4dd28982, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4f0381cd, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7eb006bd, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7018636a, org.springframework.security.web.access.ExceptionTranslationFilter@6e6ec9c, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@34714012] 
24-06-13 12:50:17.432 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet '' 
24-06-13 12:50:17.432 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet '' 
24-06-13 12:50:17.432 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms 
24-06-13 12:50:17.447 [main] INFO  c.E.c.DepartmentControllerTest - Started DepartmentControllerTest in 0.918 seconds (process running for 13.513) 
24-06-13 12:50:17.469 [main] INFO  c.E.c.DepartmentControllerTest - Starting testDeleteDepartment 
24-06-13 12:50:17.485 [main] INFO  c.E.security.JwtAuthenticationFilter - Header: null 
24-06-13 12:50:17.485 [main] INFO  c.E.security.JwtAuthenticationFilter - Invalid Authorization header. 
24-06-13 12:50:17.501 [main] INFO  c.E.c.DepartmentControllerTest - testDeleteDepartment passed 
24-06-13 12:50:17.516 [main] INFO  c.E.c.DepartmentControllerTest - Starting getAllDepartmentsTest 
24-06-13 12:50:17.532 [main] INFO  c.E.security.JwtAuthenticationFilter - Header: null 
24-06-13 12:50:17.532 [main] INFO  c.E.security.JwtAuthenticationFilter - Invalid Authorization header. 
24-06-13 12:50:17.532 [main] INFO  c.E.c.DepartmentControllerTest - getAllDepartmentsTest passed 
24-06-13 12:50:17.548 [main] INFO  c.E.c.DepartmentControllerTest - Starting testUpdateDepartment 
24-06-13 12:50:17.548 [main] INFO  c.E.security.JwtAuthenticationFilter - Header: null 
24-06-13 12:50:17.548 [main] INFO  c.E.security.JwtAuthenticationFilter - Invalid Authorization header. 
24-06-13 12:50:17.570 [main] INFO  c.E.c.DepartmentControllerTest - testUpdateDepartment passed 
24-06-13 12:50:17.585 [main] INFO  c.E.c.DepartmentControllerTest - Starting getDepartmentTest 
24-06-13 12:50:17.585 [main] INFO  c.E.security.JwtAuthenticationFilter - Header: null 
24-06-13 12:50:17.585 [main] INFO  c.E.security.JwtAuthenticationFilter - Invalid Authorization header. 
24-06-13 12:50:17.585 [main] INFO  c.E.c.DepartmentControllerTest - getDepartmentTest passed 
24-06-13 12:50:17.601 [main] INFO  c.E.c.DepartmentControllerTest - Starting testAddAllDepartments 
24-06-13 12:50:17.617 [main] INFO  c.E.security.JwtAuthenticationFilter - Header: null 
24-06-13 12:50:17.617 [main] INFO  c.E.security.JwtAuthenticationFilter - Invalid Authorization header. 
24-06-13 12:50:17.701 [main] INFO  c.E.c.DepartmentControllerTest - testAddAllDepartments passed 
24-06-13 12:50:17.717 [main] INFO  c.E.c.DepartmentControllerTest - Starting testCreateDepartment 
24-06-13 12:50:17.717 [main] INFO  c.E.security.JwtAuthenticationFilter - Header: null 
24-06-13 12:50:17.717 [main] INFO  c.E.security.JwtAuthenticationFilter - Invalid Authorization header. 
24-06-13 12:50:17.732 [main] INFO  c.E.c.DepartmentControllerTest - testCreateDepartment passed 
24-06-13 12:50:17.917 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.ERP.ErpApplication for test class com.ERP.controllersTest.SalaryStructureControllerTest 
24-06-13 12:50:17.917 [main] INFO  o.s.b.d.r.RestartApplicationListener - Restart disabled due to context in which it is running 
24-06-13 12:50:17.973 [main] INFO  c.E.c.SalaryStructureControllerTest - Starting SalaryStructureControllerTest using Java 17.0.11 with PID 1332 (started by Raman in D:\RamansERP) 
24-06-13 12:50:17.981 [main] INFO  c.E.c.SalaryStructureControllerTest - No active profile set, falling back to 1 default profile: "default" 
24-06-13 12:50:18.506 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 1aca396a-a29c-4ba2-8726-a5f273782876

This generated password is for development use only. Your security configuration must be updated before running your application in production.
 
24-06-13 12:50:18.622 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@7abeaed0, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@490e1017, org.springframework.security.web.context.SecurityContextHolderFilter@4951dc8c, org.springframework.security.web.header.HeaderWriterFilter@542aba71, org.springframework.web.filter.CorsFilter@2ddb260e, org.springframework.security.web.authentication.logout.LogoutFilter@72c8de78, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@11c82829, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@34c21c34, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@482040a, org.springframework.security.web.access.ExceptionTranslationFilter@1626612d, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@51cf17e8] 
24-06-13 12:50:18.707 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet '' 
24-06-13 12:50:18.707 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet '' 
24-06-13 12:50:18.707 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms 
24-06-13 12:50:18.723 [main] INFO  c.E.c.SalaryStructureControllerTest - Started SalaryStructureControllerTest in 0.806 seconds (process running for 14.789) 
24-06-13 12:50:18.769 [main] INFO  c.E.security.JwtAuthenticationFilter - Header: null 
24-06-13 12:50:18.769 [main] INFO  c.E.security.JwtAuthenticationFilter - Invalid Authorization header. 
24-06-13 12:50:18.785 [main] INFO  c.E.security.JwtAuthenticationFilter - Header: null 
24-06-13 12:50:18.785 [main] INFO  c.E.security.JwtAuthenticationFilter - Invalid Authorization header. 
24-06-13 12:50:18.807 [main] INFO  c.E.security.JwtAuthenticationFilter - Header: null 
24-06-13 12:50:18.807 [main] INFO  c.E.security.JwtAuthenticationFilter - Invalid Authorization header. 
24-06-13 12:50:18.854 [main] INFO  c.E.security.JwtAuthenticationFilter - Header: null 
24-06-13 12:50:18.854 [main] INFO  c.E.security.JwtAuthenticationFilter - Invalid Authorization header. 
24-06-13 12:50:18.885 [main] INFO  c.E.security.JwtAuthenticationFilter - Header: null 
24-06-13 12:50:18.885 [main] INFO  c.E.security.JwtAuthenticationFilter - Invalid Authorization header. 
24-06-13 12:50:18.907 [main] INFO  c.E.security.JwtAuthenticationFilter - Header: null 
24-06-13 12:50:18.907 [main] INFO  c.E.security.JwtAuthenticationFilter - Invalid Authorization header. 
24-06-13 12:50:18.923 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.ERP.ErpApplication for test class com.ERP.controllersTest.TaskControllerTest 
24-06-13 12:50:18.939 [main] INFO  o.s.b.d.r.RestartApplicationListener - Restart disabled due to context in which it is running 
24-06-13 12:50:18.986 [main] INFO  c.E.c.TaskControllerTest - Starting TaskControllerTest using Java 17.0.11 with PID 1332 (started by Raman in D:\RamansERP) 
24-06-13 12:50:18.986 [main] INFO  c.E.c.TaskControllerTest - No active profile set, falling back to 1 default profile: "default" 
24-06-13 12:50:19.456 [main] WARN  o.s.w.c.s.GenericWebApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'taskController': Unsatisfied dependency expressed through field 'taskHistoryService': No qualifying bean of type 'com.ERP.services.TaskHistoryService' available: expected at least 1 bean which qualifies as autowire candidate. Dependency annotations: {@org.springframework.beans.factory.annotation.Autowired(required=true)} 
24-06-13 12:50:19.456 [main] INFO  o.s.b.a.l.ConditionEvaluationReportLogger - 

Error starting ApplicationContext. To display the condition evaluation report re-run your application with 'debug' enabled. 
24-06-13 12:50:19.509 [main] ERROR o.s.b.d.LoggingFailureAnalysisReporter - 

***************************
APPLICATION FAILED TO START
***************************

Description:

Field taskHistoryService in com.ERP.controllers.TaskController required a bean of type 'com.ERP.services.TaskHistoryService' that could not be found.

The injection point has the following annotations:
	- @org.springframework.beans.factory.annotation.Autowired(required=true)


Action:

Consider defining a bean of type 'com.ERP.services.TaskHistoryService' in your configuration.
 
24-06-13 12:50:19.540 [main] WARN  o.s.test.context.TestContextManager - Caught exception while allowing TestExecutionListener [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener] to prepare test instance [com.ERP.controllersTest.TaskControllerTest@12639753] 
java.lang.IllegalStateException: Failed to load ApplicationContext for [WebMergedContextConfiguration@6987a0f3 testClass = com.ERP.controllersTest.TaskControllerTest, locations = [], classes = [com.ERP.ErpApplication, com.ERP.config.TestSecurityConfig], contextInitializerClasses = [], activeProfiles = [], propertySourceDescriptors = [], propertySourceProperties = ["org.springframework.boot.test.autoconfigure.web.servlet.WebMvcTestContextBootstrapper=true"], contextCustomizers = [[ImportsContextCustomizer@1e5e0e75 key = [org.springframework.boot.autoconfigure.task.TaskExecutionAutoConfiguration, org.springframework.boot.autoconfigure.cache.CacheAutoConfiguration, org.springframework.boot.autoconfigure.web.servlet.HttpEncodingAutoConfiguration, org.springframework.boot.autoconfigure.validation.ValidationAutoConfiguration, org.springframework.boot.autoconfigure.context.MessageSourceAutoConfiguration, org.springframework.boot.autoconfigure.hateoas.HypermediaAutoConfiguration, org.springframework.boot.autoconfigure.data.web.SpringDataWebAutoConfiguration, org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration, org.springframework.boot.test.autoconfigure.web.reactive.WebTestClientAutoConfiguration, org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcAutoConfiguration, org.springframework.boot.autoconfigure.security.servlet.SecurityAutoConfiguration, org.springframework.boot.autoconfigure.security.servlet.SecurityFilterAutoConfiguration, org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration, org.springframework.boot.autoconfigure.security.oauth2.client.servlet.OAuth2ClientAutoConfiguration, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcSecurityConfiguration, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcWebClientAutoConfiguration, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcWebDriverAutoConfiguration, org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration, org.springframework.boot.autoconfigure.gson.GsonAutoConfiguration, org.springframework.boot.autoconfigure.jsonb.JsonbAutoConfiguration, org.springframework.boot.autoconfigure.freemarker.FreeMarkerAutoConfiguration, org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration, org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration, org.springframework.boot.autoconfigure.security.oauth2.resource.servlet.OAuth2ResourceServerAutoConfiguration, org.springframework.boot.autoconfigure.groovy.template.GroovyTemplateAutoConfiguration, org.springframework.boot.autoconfigure.mustache.MustacheAutoConfiguration]], org.springframework.boot.test.context.filter.ExcludeFilterContextCustomizer@6f1a80fb, org.springframework.boot.test.json.DuplicateJsonObjectContextCustomizerFactory$DuplicateJsonObjectContextCustomizer@6a0094c9, org.springframework.boot.test.mock.mockito.MockitoContextCustomizer@4ffd8862, org.springframework.boot.test.autoconfigure.OverrideAutoConfigurationContextCustomizerFactory$DisableAutoConfigurationContextCustomizer@24db6ce, org.springframework.boot.test.autoconfigure.actuate.observability.ObservabilityContextCustomizerFactory$DisableObservabilityContextCustomizer@1f, org.springframework.boot.test.autoconfigure.filter.TypeExcludeFiltersContextCustomizer@90ac8650, org.springframework.boot.test.autoconfigure.properties.PropertyMappingContextCustomizer@192f902e, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverContextCustomizer@61cd1c71, org.springframework.boot.test.context.SpringBootTestAnnotation@fe695536], resourceBasePath = "src/main/webapp", contextLoader = org.springframework.boot.test.context.SpringBootContextLoader, parent = null]
	at org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate.loadContext(DefaultCacheAwareContextLoaderDelegate.java:180)
	at org.springframework.test.context.support.DefaultTestContext.getApplicationContext(DefaultTestContext.java:130)
	at org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener.postProcessFields(MockitoTestExecutionListener.java:122)
	at org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener.injectFields(MockitoTestExecutionListener.java:106)
	at org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener.prepareTestInstance(MockitoTestExecutionListener.java:63)
	at org.springframework.test.context.TestContextManager.prepareTestInstance(TestContextManager.java:260)
	at org.springframework.test.context.junit.jupiter.SpringExtension.postProcessTestInstance(SpringExtension.java:163)
	at org.junit.jupiter.engine.descriptor.ClassBasedTestDescriptor.lambda$invokeTestInstancePostProcessors$10(ClassBasedTestDescriptor.java:378)
	at org.junit.jupiter.engine.descriptor.ClassBasedTestDescriptor.executeAndMaskThrowable(ClassBasedTestDescriptor.java:383)
	at org.junit.jupiter.engine.descriptor.ClassBasedTestDescriptor.lambda$invokeTestInstancePostProcessors$11(ClassBasedTestDescriptor.java:378)
	at java.base/java.util.stream.ReferencePipeline$3$1.accept(ReferencePipeline.java:197)
	at java.base/java.util.stream.ReferencePipeline$2$1.accept(ReferencePipeline.java:179)
	at java.base/java.util.ArrayList$ArrayListSpliterator.forEachRemaining(ArrayList.java:1625)
	at java.base/java.util.stream.AbstractPipeline.copyInto(AbstractPipeline.java:509)
	at java.base/java.util.stream.AbstractPipeline.wrapAndCopyInto(AbstractPipeline.java:499)
	at java.base/java.util.stream.StreamSpliterators$WrappingSpliterator.forEachRemaining(StreamSpliterators.java:310)
	at java.base/java.util.stream.Streams$ConcatSpliterator.forEachRemaining(Streams.java:735)
	at java.base/java.util.stream.Streams$ConcatSpliterator.forEachRemaining(Streams.java:734)
	at java.base/java.util.stream.ReferencePipeline$Head.forEach(ReferencePipeline.java:762)
	at org.junit.jupiter.engine.descriptor.ClassBasedTestDescriptor.invokeTestInstancePostProcessors(ClassBasedTestDescriptor.java:377)
	at org.junit.jupiter.engine.descriptor.ClassBasedTestDescriptor.lambda$instantiateAndPostProcessTestInstance$6(ClassBasedTestDescriptor.java:290)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.jupiter.engine.descriptor.ClassBasedTestDescriptor.instantiateAndPostProcessTestInstance(ClassBasedTestDescriptor.java:289)
	at org.junit.jupiter.engine.descriptor.ClassBasedTestDescriptor.lambda$testInstancesProvider$4(ClassBasedTestDescriptor.java:279)
	at java.base/java.util.Optional.orElseGet(Optional.java:364)
	at org.junit.jupiter.engine.descriptor.ClassBasedTestDescriptor.lambda$testInstancesProvider$5(ClassBasedTestDescriptor.java:278)
	at org.junit.jupiter.engine.execution.TestInstancesProvider.getTestInstances(TestInstancesProvider.java:31)
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.lambda$prepare$0(TestMethodTestDescriptor.java:106)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.prepare(TestMethodTestDescriptor.java:105)
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.prepare(TestMethodTestDescriptor.java:69)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$prepare$2(NodeTestTask.java:123)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.prepare(NodeTestTask.java:123)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.execute(NodeTestTask.java:90)
	at java.base/java.util.ArrayList.forEach(ArrayList.java:1511)
	at org.junit.platform.engine.support.hierarchical.SameThreadHierarchicalTestExecutorService.invokeAll(SameThreadHierarchicalTestExecutorService.java:41)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$6(NodeTestTask.java:155)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$8(NodeTestTask.java:141)
	at org.junit.platform.engine.support.hierarchical.Node.around(Node.java:137)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$9(NodeTestTask.java:139)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.executeRecursively(NodeTestTask.java:138)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.execute(NodeTestTask.java:95)
	at java.base/java.util.ArrayList.forEach(ArrayList.java:1511)
	at org.junit.platform.engine.support.hierarchical.SameThreadHierarchicalTestExecutorService.invokeAll(SameThreadHierarchicalTestExecutorService.java:41)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$6(NodeTestTask.java:155)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$8(NodeTestTask.java:141)
	at org.junit.platform.engine.support.hierarchical.Node.around(Node.java:137)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$9(NodeTestTask.java:139)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.executeRecursively(NodeTestTask.java:138)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.execute(NodeTestTask.java:95)
	at org.junit.platform.engine.support.hierarchical.SameThreadHierarchicalTestExecutorService.submit(SameThreadHierarchicalTestExecutorService.java:35)
	at org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutor.execute(HierarchicalTestExecutor.java:57)
	at org.junit.platform.engine.support.hierarchical.HierarchicalTestEngine.execute(HierarchicalTestEngine.java:54)
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.execute(EngineExecutionOrchestrator.java:198)
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.execute(EngineExecutionOrchestrator.java:169)
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.execute(EngineExecutionOrchestrator.java:93)
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.lambda$execute$0(EngineExecutionOrchestrator.java:58)
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.withInterceptedStreams(EngineExecutionOrchestrator.java:141)
